"频道名称","粉丝数","简介","邮箱","国家"
"University of Sunderland","11900","Welcome to the University of Sunderland! With 27,500 students across campuses in the North East, London, Hong Kong, and 15 partner countries, we’re a global community of tomorrow-makers. Ranked Top 40 in The Guardian University Guide 2025, we’re all about world-class research, real-world impact, and unforgettable student experiences.
🎓 Hear from our students and academics
🎥 Take virtual tours
🎧 Tune into our podcast
Explore life at Sunderland — and don’t forget to subscribe. See you on campus!","student.helpline@sunderland.ac.uk","United Kingdom"
"The 'Go-To' Physio","11100","I've Helped 1000+ Physios Become 'Go-To' Physios That Gained The Confidence To Diagnose Any Patient, Find The Right Treatment & Keep Them Progressing To Their Dream Outcomes 👇

Grab a FREE copy of my Best Selling Book and The 8-Step ‘World Cup’ Treatment Plan That Helped
My Private Patients Achieve Full Recovery And Made Me A ‘Go-To’ Physio For Complex Cases Here: https://learn.thegotophysio.com/hpp-book?utm_source=youtube&utm_medium=Organic&utm_term=description+box","support@thegotophysio.com; support@thegotophysio.com.we","United Kingdom"
"StGeorgesU","11100","Welcome to the official YouTube Channel of St. George's University, a globally focused higher education institution with its main campus located in Grenada, West Indies. 

Founded as an independent School of Medicine in 1977, SGU has evolved into a top center of international education, drawing students and faculty from 140 countries. Students enjoy the benefits of a thriving multicultural environment, offering amenities and technologically-advanced facilities.

SGU's nearly 31,000 graduates include physicians, veterinarians, scientists, and public health and business professionals across the world. We offer advanced, pre-med, and pre-vet degrees, and independent and dual graduate degrees in the sciences, public health, and business. Undergraduate degree programs are also available. Programs are accredited and approved by many governing authorities and repeatedly recognized as the best in the region. SGU is also affiliated with educational institutions worldwide.","admissions@sgu.edu; blamb@sgu.edu; caribbeanadmissions@sgu.edu; lselli@sgu.edu; mhall1@sgu.edu; vetadmission@sgu.edu","United States"
"Twin Cities Orthopedics","10800","Twin Cities Orthopedics is a health care organization committed to providing world-class service to everyone we encounter. Our independent orthopedic specialists deliver individualized care informed by active research and outcomes data. TCO prides itself on being an innovative, nimble organization that can adapt quickly to an ever-changing healthcare environment.

Our dedicated teams of physicians, specialty providers and care coordinators serve our patients in clinic locations, walk-in Orthopedic Urgent Care locations, and numerous other therapy and specialty care settings across Minnesota and western Wisconsin. Regardless of the location, TCO delivers an exceptional patient experience, backed by decades of trusted orthopedic care.","BioLab@tcomn.com","United States"
"Bond University","10700","Ambition Loves Company

CRICOS Provider Code 00017B | TEQSA PRV12072","studentassist@bond.edu.au; askalibrarian@bond.edu.au; cdc@bond.edu.au; food@bond.edu.au; info@learner.bond.edu.au; sportscentre@bond.edu.au; asc@bond.edu.au; campuslife@bond.edu.au; centralevents@bond.edu.au; chuang@bond.edu.au; creditassessment@bond.edu.au; ethics@bond.edu.au; fshaik@bond.edu.au; governance@bond.edu.au; hbell@bond.edu.au; information@bond.edu.au; kbuabarn@bond.edu.au; media@bond.edu.au; mstubber@bond.edu.au; partner@bond.edu.au; research@bond.edu.au; speng@bond.edu.au; studenthousing@bond.edu.au; yvzhang@bond.edu.au; security@bond.edu.au","Australia"
"Lehigh Valley Public Media | PBS39","10600","Lehigh Valley Public Media is your home for local news, local stories and local events that connect you to important issues affecting life in the Lehigh Valley – with clarity and context you’ll only find here to understand what is happening and why it matters.","contact@lehighvalleypublicmedia.org; news@lehighvalleypublicmedia.org","United States"
"Naperville Community Television NCTV17","10600","Founded in 1987, NCTV17 is Naperville's nonprofit, community-centered media hub, dedicated to keeping our community informed, connected, and engaged.

Every day, we bring Naperville to life through trusted local journalism—covering local government, schools, elections, high school sports, community events, and the people, places, and perspectives that shape our city. Our reporting is guided by accuracy, integrity, and a commitment to serving the public with information and community storytelling that is free and accessible to everyone.

Your support makes this work possible.

By donating, you're helping preserve trusted local journalism for today and for future generations of Naperville residents.

Keeping Naperville Informed. Connecting a Community.","sponsorship@nctv17.org; info@nctv17.org; info@rentagardener.com; info@thestudiosperformingarts.com","United States"
"Nottinghamshire Healthcare","9990","Nottinghamshire Healthcare provides integrated healthcare services, including mental health, learning disability and physical health services.

Over 9000 staff provide these services in a variety of settings, ranging from the community through to acute wards, as well as secure settings. 

www.nottinghamshirehealthcare.nhs.uk","compliments@nottshc.nhs.uk","United Kingdom"
"Riverside Health","9760","Riverside Health Mission Statement: To care for others as we would care for those we love -— to enhance their well-being and improve their health. Riverside Health is here for you when you need us most. Our team is focused on compassionate, collaborative care — designed just for you. 

To learn more about who we are and everything we have to offer, check out our ever-growing library of videos and presentations. Be sure to subscribe so you will be notified of the latest additions to our collection. 

All information shared on this channel is for informational purposes only and is not a substitute for professional medical advice, diagnosis or treatment. Always seek the advice of your physician or other qualified health care providers with any questions you may have regarding your health. Never disregard professional medical advice or delay in seeking it because of something you have heard or read.","HIMROI@rivhs.com; billinghelp@rivhs.com",""
"Dr. Adam C. Solis","9670","Hello Patients and welcome to the channel! Dr. Adam here - Owner of the Halton Chiropractic Clinic

250 Wyecroft Road Unit 5, Oakville ON | L6K 3T7

Things you'll find on our channel: Real Patient Stories, Thorough Anatomical Explanations with Graphics, Case Walkthroughs, and an open & honest, no-BS approach to resolving everyday aches & pains. 

Oh, and terrible jokes made strictly for the purposes of my own laughter. Any enjoyment on your end is purely coincidental but definitely celebrated :)

Legal Disclaimer: Any and all advice that could be perceived as ""medical/health"" related on this channel should not be applied without first consulting with your healthcare practitioner and receiving a full history/physical examination.","admin@haltonchiropractic.ca","Canada"
